date,TICKER,Cleaned_Price,Cleaned_Return
2012-07-06,MSFT,30.185,-0.016775244
2012-07-09,MSFT,30,-0.006128872
2012-07-10,MSFT,29.74,-0.008666667
2012-07-11,MSFT,29.3,-0.014794889
2012-07-12,MSFT,28.63,-0.022866894
2012-07-13,MSFT,29.39,0.026545582
2012-07-16,MSFT,29.44,0.001701259
2012-07-17,MSFT,29.66,0.007472826
2012-07-18,MSFT,30.45,0.026635199
2012-07-19,MSFT,30.665,0.007060755
2012-07-20,MSFT,30.115,-0.017935757
2012-07-23,MSFT,29.28,-0.027727046
2012-07-24,MSFT,29.15,-0.004439891
2012-07-25,MSFT,28.83,-0.010977702
2012-07-26,MSFT,29.16,0.01144641
2012-07-27,MSFT,29.755,0.020404664
2012-07-30,MSFT,29.64,-0.003864897
2012-07-31,MSFT,29.47,-0.005735493
2012-08-01,MSFT,29.41,-0.002035969
2012-08-02,MSFT,29.19,-0.007480449
2012-08-03,MSFT,29.75,0.019184652
2012-08-06,MSFT,29.95,0.006722689
2012-08-07,MSFT,30.26,0.010350584
2012-08-08,MSFT,30.33,0.002313285
2012-08-09,MSFT,30.5,0.005605012
2012-08-10,MSFT,30.42,-0.002622951
2012-08-13,MSFT,30.39,-0.000986193
2012-08-14,MSFT,30.13,-0.008555446
2012-08-15,MSFT,30.2,0.002323266
2012-08-16,MSFT,30.78,0.019205298
2012-08-17,MSFT,30.9,0.003898635
2012-08-20,MSFT,30.74,-0.005177994
2012-08-21,MSFT,30.8,0.001951854
2012-08-22,MSFT,30.54,-0.008441558
2012-08-23,MSFT,30.255,-0.009332024
2012-08-24,MSFT,30.56,0.010080978
2012-08-27,MSFT,30.69,0.004253927
2012-08-28,MSFT,30.63,-0.001955034
2012-08-29,MSFT,30.65,0.000652955
2012-08-30,MSFT,30.32,-0.010766721
2012-08-31,MSFT,30.82,0.016490765
2012-09-04,MSFT,30.385,-0.014114212
2012-09-05,MSFT,30.39,0.000164555
2012-09-06,MSFT,31.345,0.031424811
2012-09-07,MSFT,30.95,-0.012601691
2012-09-10,MSFT,30.72,-0.007431341
2012-09-11,MSFT,30.79,0.002278646
2012-09-12,MSFT,30.78,-0.000324781
2012-09-13,MSFT,30.935,0.005035737
2012-09-14,MSFT,31.21,0.008889607
2012-09-17,MSFT,31.21,0
2012-09-18,MSFT,31.175,-0.001121435
2012-09-19,MSFT,31.052,-0.003945469
2012-09-20,MSFT,31.45,0.01281721
2012-09-21,MSFT,31.19,-0.008267091
2012-09-24,MSFT,30.78,-0.013145239
2012-09-25,MSFT,30.39,-0.012670565
2012-09-26,MSFT,30.165,-0.007403751
2012-09-27,MSFT,30.16,-0.000165755
2012-09-28,MSFT,29.76,-0.013262599
2012-10-01,MSFT,29.49,-0.009072581
2012-10-02,MSFT,29.66,0.005764666
2012-10-03,MSFT,29.86,0.006743088
2012-10-04,MSFT,30.03,0.005693235
2012-10-05,MSFT,29.85,-0.005994006
2012-10-08,MSFT,29.78,-0.002345059
2012-10-09,MSFT,29.28,-0.016789792
2012-10-10,MSFT,28.98,-0.010245902
2012-10-11,MSFT,28.95,-0.001035197
2012-10-12,MSFT,29.2,0.008635579
2012-10-15,MSFT,29.51,0.010616438
2012-10-16,MSFT,29.49,-0.000677736
2012-10-17,MSFT,29.59,0.00339098
2012-10-18,MSFT,29.495,-0.003210544
2012-10-19,MSFT,28.64,-0.028987964
2012-10-22,MSFT,28,-0.022346369
2012-10-23,MSFT,28.047,0.001678571
2012-10-24,MSFT,27.9019,-0.005173459
2012-10-25,MSFT,27.88,-0.000784893
2012-10-26,MSFT,28.21,0.011836442
2012-10-31,MSFT,28.54,0.011697979
2012-11-01,MSFT,29.515,0.034162579
2012-11-02,MSFT,29.4998,-0.000514992
2012-11-05,MSFT,29.63,0.004413589
2012-11-06,MSFT,29.86,0.007762403
2012-11-07,MSFT,29.08,-0.026121902
2012-11-08,MSFT,28.81,-0.009284732
2012-11-09,MSFT,28.83,0.000694203
2012-11-12,MSFT,28.22,-0.021158515
2012-11-13,MSFT,27.0895,-0.040060241
2012-11-14,MSFT,26.84,-0.009210211
2012-11-15,MSFT,26.6607,-0.006680328
2012-11-16,MSFT,26.5209,-0.005243673
2012-11-19,MSFT,26.7277,0.007797624
2012-11-20,MSFT,26.71,-0.000662234
2012-11-21,MSFT,26.95,0.008985399
2012-11-23,MSFT,27.7,0.027829314
2012-11-26,MSFT,27.385,-0.011371841
2012-11-27,MSFT,27.08,-0.011137484
2012-11-28,MSFT,27.36,0.010339734
2012-11-29,MSFT,26.95,-0.01498538
2012-11-30,MSFT,26.615,-0.012430427
2012-12-03,MSFT,26.4294,-0.006973511
2012-12-04,MSFT,26.37,-0.002247497
2012-12-05,MSFT,26.67,0.011376564
2012-12-06,MSFT,26.725,0.002062242
2012-12-07,MSFT,26.455,-0.0101029
2012-12-10,MSFT,26.94,0.018333018
2012-12-11,MSFT,27.32,0.014105419
2012-12-12,MSFT,27.24,-0.002928258
2012-12-13,MSFT,27.11,-0.004772394
2012-12-14,MSFT,26.81,-0.011066027
2012-12-17,MSFT,27.095,0.010630362
2012-12-18,MSFT,27.56,0.017161838
2012-12-19,MSFT,27.31,-0.009071118
2012-12-20,MSFT,27.68,0.013548151
2012-12-21,MSFT,27.45,-0.008309249
2012-12-24,MSFT,27.06,-0.01420765
2012-12-26,MSFT,26.86,-0.007390983
2012-12-27,MSFT,26.96,0.003723008
2012-12-28,MSFT,26.55,-0.015207715
2012-12-31,MSFT,26.7097,0.006015066
2013-01-02,MSFT,27.62,0.034081251
2013-01-03,MSFT,27.25,-0.01339609
2013-01-04,MSFT,26.74,-0.018715596
2013-01-07,MSFT,26.69,-0.001869858
2013-01-08,MSFT,26.55,-0.00524541
2013-01-09,MSFT,26.7,0.005649718
2013-01-10,MSFT,26.46,-0.008988764
2013-01-11,MSFT,26.83,0.013983371
2013-01-14,MSFT,26.89,0.002236303
2013-01-15,MSFT,27.21,0.011900335
2013-01-16,MSFT,27.04,-0.006247703
2013-01-17,MSFT,27.25,0.007766272
2013-01-18,MSFT,27.25,0
2013-01-22,MSFT,27.15,-0.003669725
2013-01-23,MSFT,27.61,0.01694291
2013-01-24,MSFT,27.63,0.000724375
2013-01-25,MSFT,27.88,0.009048136
2013-01-28,MSFT,27.911,0.001111908
2013-01-29,MSFT,28.01,0.003546989
2013-01-30,MSFT,27.85,-0.005712246
2013-01-31,MSFT,27.45,-0.014362657
2013-02-01,MSFT,27.93,0.017486339
2013-02-04,MSFT,27.44,-0.01754386
2013-02-05,MSFT,27.495,0.002004373
2013-02-06,MSFT,27.34,-0.005637389
2013-02-07,MSFT,27.283,-0.002084857
2013-02-08,MSFT,27.55,0.009786314
2013-02-11,MSFT,27.86,0.011252269
2013-02-12,MSFT,27.88,0.000717875
2013-02-13,MSFT,28.03,0.005380201
2013-02-14,MSFT,28.04,0.000356761
2013-02-15,MSFT,28.01,-0.0010699
2013-02-19,MSFT,28.045,0.001249554
2013-02-20,MSFT,27.87,-0.006239971
2013-02-21,MSFT,27.49,-0.013634733
2013-02-22,MSFT,27.76,0.009821753
2013-02-25,MSFT,27.37,-0.014048991
2013-02-26,MSFT,27.37,0
2013-02-27,MSFT,27.81,0.016075996
2013-02-28,MSFT,27.8,-0.000359583
2013-03-01,MSFT,27.95,0.005395683
2013-03-04,MSFT,28.15,0.007155635
2013-03-05,MSFT,28.35,0.007104796
2013-03-06,MSFT,28.09,-0.009171076
2013-03-07,MSFT,28.14,0.001779993
2013-03-08,MSFT,28,-0.004975124
2013-03-11,MSFT,27.87,-0.004642857
2013-03-12,MSFT,27.91,0.001435235
2013-03-13,MSFT,27.915,0.000179147
2013-03-14,MSFT,28.135,0.007881068
2013-03-15,MSFT,28.035,-0.003554292
2013-03-18,MSFT,28.1,0.00231853
2013-03-19,MSFT,28.18,0.002846975
2013-03-20,MSFT,28.315,0.004790632
2013-03-21,MSFT,28.11,-0.007239979
2013-03-22,MSFT,28.25,0.004980434
2013-03-25,MSFT,28.16,-0.003185841
2013-03-26,MSFT,28.155,-0.000177557
2013-03-27,MSFT,28.37,0.007636299
2013-03-28,MSFT,28.605,0.008283398
2013-04-01,MSFT,28.61,0.000174795
2013-04-02,MSFT,28.8,0.006641035
2013-04-03,MSFT,28.56,-0.008333333
2013-04-04,MSFT,28.595,0.00122549
2013-04-05,MSFT,28.7,0.003671971
2013-04-08,MSFT,28.59,-0.003832753
2013-04-09,MSFT,29.61,0.03567681
2013-04-10,MSFT,30.28,0.022627491
2013-04-11,MSFT,28.935,-0.044418758
2013-04-12,MSFT,28.79,-0.005011232
2013-04-15,MSFT,28.69,-0.003473428
2013-04-16,MSFT,28.97,0.009759498
2013-04-17,MSFT,28.825,-0.005005178
2013-04-18,MSFT,28.79,-0.001214224
2013-04-19,MSFT,29.765,0.033865926
2013-04-22,MSFT,30.83,0.035780279
2013-04-23,MSFT,30.6,-0.007460266
2013-04-24,MSFT,31.76,0.037908497
2013-04-25,MSFT,31.94,0.005667506
2013-04-26,MSFT,31.79,-0.004696306
2013-04-29,MSFT,32.61,0.025794275
2013-04-30,MSFT,33.1,0.015026066
2013-05-01,MSFT,32.72,-0.011480363
2013-05-02,MSFT,33.16,0.013447433
2013-05-03,MSFT,33.49,0.009951749
2013-05-06,MSFT,33.75,0.007763511
2013-05-07,MSFT,33.31,-0.013037037
2013-05-08,MSFT,32.99,-0.009606725
2013-05-09,MSFT,32.66,-0.010003031
2013-05-10,MSFT,32.69,0.000918555
2013-05-13,MSFT,33.03,0.010400734
2013-05-14,MSFT,33.53,0.015137754
2013-05-15,MSFT,33.845,0.009394572
2013-05-16,MSFT,34.08,0.006943419
2013-05-17,MSFT,34.87,0.023180751
2013-05-20,MSFT,35.08,0.006022369
2013-05-21,MSFT,34.85,-0.006556442
2013-05-22,MSFT,34.61,-0.006886657
2013-05-23,MSFT,34.15,-0.013290956
2013-05-24,MSFT,34.269,0.003484627
2013-05-28,MSFT,35.02,0.02191485
2013-05-29,MSFT,34.88,-0.003997716
2013-05-30,MSFT,35.03,0.004300459
2013-05-31,MSFT,34.9,-0.003711105
2013-06-03,MSFT,35.59,0.019770774
2013-06-04,MSFT,34.99,-0.016858668
2013-06-05,MSFT,34.78,-0.006001715
2013-06-06,MSFT,34.96,0.005175388
2013-06-07,MSFT,35.67,0.020308924
2013-06-10,MSFT,35.47,-0.005606953
2013-06-11,MSFT,34.84,-0.017761489
2013-06-12,MSFT,35,0.004592423
2013-06-13,MSFT,34.715,-0.008142857
2013-06-14,MSFT,34.4,-0.009073887
2013-06-17,MSFT,35,0.01744186
2013-06-18,MSFT,34.98,-0.000571429
2013-06-19,MSFT,34.59,-0.011149228
2013-06-20,MSFT,33.49,-0.031801099
2013-06-21,MSFT,33.265,-0.006718423
2013-06-24,MSFT,33.715,0.013527732
2013-06-25,MSFT,33.67,-0.001334717
2013-06-26,MSFT,34.35,0.02019602
2013-06-27,MSFT,34.62,0.007860262
2013-06-28,MSFT,34.545,-0.002166378
2013-07-01,MSFT,34.36,-0.005355334
2013-07-02,MSFT,33.94,-0.012223516
2013-07-03,MSFT,34.01,0.002062463
2013-07-05,MSFT,34.21,0.005880623
2013-07-08,MSFT,34.325,0.00336159
2013-07-09,MSFT,34.35,0.000728332
2013-07-10,MSFT,34.7,0.010189229
2013-07-11,MSFT,35.685,0.028386167
2013-07-12,MSFT,35.67,-0.000420345
2013-07-15,MSFT,36.17,0.014017382
2013-07-16,MSFT,36.27,0.002764722
2013-07-17,MSFT,35.74,-0.014612628
2013-07-18,MSFT,35.44,-0.008393956
2013-07-19,MSFT,31.4,-0.113995485
2013-07-22,MSFT,32.01,0.019426752
2013-07-23,MSFT,31.82,-0.005935645
2013-07-24,MSFT,31.96,0.004399749
2013-07-25,MSFT,31.39,-0.017834793
2013-07-26,MSFT,31.62,0.007327174
2013-07-29,MSFT,31.54,-0.002530044
2013-07-30,MSFT,31.85,0.009828789
2013-07-31,MSFT,31.84,-0.000313972
2013-08-01,MSFT,31.67,-0.005339196
2013-08-02,MSFT,31.89,0.006946637
2013-08-05,MSFT,31.7,-0.005957981
2013-08-06,MSFT,31.58,-0.003785489
2013-08-07,MSFT,32.063,0.01529449
2013-08-08,MSFT,32.89,0.02579297
2013-08-09,MSFT,32.7,-0.005776832
2013-08-12,MSFT,32.87,0.005198777
2013-08-13,MSFT,32.23,-0.019470642
2013-08-14,MSFT,32.35,0.003723239
2013-08-15,MSFT,31.79,-0.017310665
2013-08-16,MSFT,31.8,0.000314564
2013-08-19,MSFT,31.393,-0.012798742
2013-08-20,MSFT,31.62,0.007230911
2013-08-21,MSFT,31.61,-0.000316256
2013-08-22,MSFT,32.39,0.024675736
2013-08-23,MSFT,34.75,0.072861994
2013-08-26,MSFT,34.15,-0.017266187
2013-08-27,MSFT,33.26,-0.026061493
2013-08-28,MSFT,33.02,-0.007215875
2013-08-29,MSFT,33.55,0.016050878
2013-08-30,MSFT,33.4,-0.004470939
2013-09-03,MSFT,31.88,-0.045508982
2013-09-04,MSFT,31.195,-0.021486826
2013-09-05,MSFT,31.235,0.001282257
2013-09-06,MSFT,31.152,-0.002657275
2013-09-09,MSFT,31.655,0.016146636
2013-09-10,MSFT,32.39,0.023219081
2013-09-11,MSFT,32.74,0.010805804
2013-09-12,MSFT,32.69,-0.001527184
2013-09-13,MSFT,33.03,0.010400734
2013-09-16,MSFT,32.801,-0.006933091
2013-09-17,MSFT,32.93,0.003932807
2013-09-18,MSFT,33.32,0.011843304
2013-09-19,MSFT,33.64,0.009603842
2013-09-20,MSFT,32.791,-0.025237812
2013-09-23,MSFT,32.74,-0.001555305
2013-09-24,MSFT,32.455,-0.008704948
2013-09-25,MSFT,32.505,0.001540595
2013-09-26,MSFT,32.77,0.008152592
2013-09-27,MSFT,33.27,0.015257858
2013-09-30,MSFT,33.28,0.000300571
2013-10-01,MSFT,33.58,0.009014423
2013-10-02,MSFT,33.92,0.010125074
2013-10-03,MSFT,33.86,-0.001768868
2013-10-04,MSFT,33.88,0.000590667
2013-10-07,MSFT,33.3,-0.017119244
2013-10-08,MSFT,33.01,-0.008708709
2013-10-09,MSFT,33.07,0.001817631
2013-10-10,MSFT,33.76,0.020864832
2013-10-11,MSFT,34.13,0.010959716
2013-10-14,MSFT,34.45,0.009375916
2013-10-15,MSFT,34.49,0.001161103
2013-10-16,MSFT,34.64,0.004349087
2013-10-17,MSFT,34.92,0.008083141
2013-10-18,MSFT,34.96,0.001145475
2013-10-21,MSFT,34.99,0.000858124
2013-10-22,MSFT,34.58,-0.011717634
2013-10-23,MSFT,33.76,-0.023713129
2013-10-24,MSFT,33.72,-0.001184834
2013-10-25,MSFT,35.73,0.059608541
2013-10-28,MSFT,35.57,-0.00447803
2013-10-29,MSFT,35.52,-0.001405679
2013-10-30,MSFT,35.54,0.000563063
2013-10-31,MSFT,35.405,-0.003798537
2013-11-01,MSFT,35.525,0.003389352
2013-11-04,MSFT,35.94,0.011681914
2013-11-05,MSFT,36.64,0.019476906
2013-11-06,MSFT,38.18,0.042030568
2013-11-07,MSFT,37.5,-0.017810372
2013-11-08,MSFT,37.78,0.007466667
2013-11-11,MSFT,37.59,-0.005029116
2013-11-12,MSFT,37.36,-0.006118649
2013-11-13,MSFT,38.155,0.021279443
2013-11-14,MSFT,38.021,-0.003511991
2013-11-15,MSFT,37.841,-0.004734226
2013-11-18,MSFT,37.2,-0.016939299
2013-11-19,MSFT,36.74,-0.012365591
2013-11-20,MSFT,37.08,0.009254219
2013-11-21,MSFT,37.4,0.008629989
2013-11-22,MSFT,37.57,0.004545455
2013-11-25,MSFT,37.64,0.001863189
2013-11-26,MSFT,37.35,-0.00770457
2013-11-27,MSFT,37.6,0.00669344
2013-11-29,MSFT,38.13,0.014095745
2013-12-02,MSFT,38.45,0.008392342
2013-12-03,MSFT,38.31,-0.003641092
2013-12-04,MSFT,38.94,0.016444792
2013-12-05,MSFT,38,-0.024139702
2013-12-06,MSFT,38.36,0.009473684
2013-12-09,MSFT,38.705,0.008993743
2013-12-10,MSFT,38.11,-0.015372691
2013-12-11,MSFT,37.61,-0.013119916
2013-12-12,MSFT,37.22,-0.010369583
2013-12-13,MSFT,36.69,-0.014239656
2013-12-16,MSFT,36.885,0.0053148
2013-12-17,MSFT,36.52,-0.009895622
2013-12-18,MSFT,36.58,0.001642935
2013-12-19,MSFT,36.25,-0.009021323
2013-12-20,MSFT,36.8,0.015172414
2013-12-23,MSFT,36.62,-0.004891304
2013-12-24,MSFT,37.08,0.012561442
2013-12-26,MSFT,37.44,0.009708738
2013-12-27,MSFT,37.29,-0.00400641
2013-12-30,MSFT,37.29,0
2013-12-31,MSFT,37.41,0.003218021
2014-01-02,MSFT,37.16,-0.006682705
2014-01-03,MSFT,36.91,-0.006727664
2014-01-06,MSFT,36.13,-0.021132484
2014-01-07,MSFT,36.41,0.007749792
2014-01-08,MSFT,35.76,-0.017852238
2014-01-09,MSFT,35.53,-0.006431767
2014-01-10,MSFT,36.04,0.014354067
2014-01-13,MSFT,34.98,-0.029411765
2014-01-14,MSFT,35.78,0.022870212
2014-01-15,MSFT,36.76,0.027389603
2014-01-16,MSFT,36.89,0.003536453
2014-01-17,MSFT,36.38,-0.013824885
2014-01-21,MSFT,36.17,-0.005772402
2014-01-22,MSFT,35.93,-0.006635333
2014-01-23,MSFT,36.055,0.003478987
2014-01-24,MSFT,36.805,0.020801553
2014-01-27,MSFT,36.03,-0.021056922
2014-01-28,MSFT,36.27,0.006661116
2014-01-29,MSFT,36.66,0.010752688
2014-01-30,MSFT,36.86,0.005455537
2014-01-31,MSFT,37.84,0.026587086
2014-02-03,MSFT,36.48,-0.035940803
2014-02-04,MSFT,36.35,-0.003563596
2014-02-05,MSFT,35.82,-0.014580468
2014-02-06,MSFT,36.18,0.010050251
2014-02-07,MSFT,36.56,0.01050304
2014-02-10,MSFT,36.8,0.006564551
2014-02-11,MSFT,37.175,0.010190217
2014-02-12,MSFT,37.47,0.00793544
2014-02-13,MSFT,37.61,0.003736322
2014-02-14,MSFT,37.62,0.000265887
2014-02-18,MSFT,37.42,-0.005316321
2014-02-19,MSFT,37.51,0.002405131
2014-02-20,MSFT,37.75,0.006398294
2014-02-21,MSFT,37.98,0.006092715
2014-02-24,MSFT,37.69,-0.007635598
2014-02-25,MSFT,37.54,-0.003979836
2014-02-26,MSFT,37.47,-0.001864678
2014-02-27,MSFT,37.86,0.010408327
2014-02-28,MSFT,38.31,0.011885895
2014-03-03,MSFT,37.78,-0.013834508
2014-03-04,MSFT,38.41,0.01667549
2014-03-05,MSFT,38.11,-0.007810466
2014-03-06,MSFT,38.15,0.001049593
2014-03-07,MSFT,37.9,-0.00655308
2014-03-10,MSFT,37.82,-0.002110818
2014-03-11,MSFT,38.02,0.005288207
2014-03-12,MSFT,38.27,0.006575487
2014-03-13,MSFT,37.89,-0.009929449
2014-03-14,MSFT,37.7,-0.005014516
2014-03-17,MSFT,38.05,0.00928382
2014-03-18,MSFT,39.55,0.039421813
2014-03-19,MSFT,39.27,-0.007079646
2014-03-20,MSFT,40.33,0.026992615
2014-03-21,MSFT,40.16,-0.004215224
2014-03-24,MSFT,40.5,0.008466135
2014-03-25,MSFT,40.34,-0.003950617
2014-03-26,MSFT,39.79,-0.01363411
2014-03-27,MSFT,39.36,-0.010806735
2014-03-28,MSFT,40.3,0.023882114
2014-03-31,MSFT,40.99,0.017121588
2014-04-01,MSFT,41.42,0.010490364
2014-04-02,MSFT,41.35,-0.001690005
2014-04-03,MSFT,41.01,-0.008222491
2014-04-04,MSFT,39.87,-0.027798098
2014-04-07,MSFT,39.8,-0.001755706
2014-04-08,MSFT,39.82,0.000502513
2014-04-09,MSFT,40.47,0.016323456
2014-04-10,MSFT,39.36,-0.027427724
2014-04-11,MSFT,39.209,-0.003836382
2014-04-14,MSFT,39.18,-0.000739626
2014-04-15,MSFT,39.75,0.014548239
2014-04-16,MSFT,40.4,0.016352201
2014-04-17,MSFT,40.01,-0.009653465
2014-04-21,MSFT,39.94,-0.001749563
2014-04-22,MSFT,39.99,0.001251878
2014-04-23,MSFT,39.69,-0.007501875
2014-04-24,MSFT,39.86,0.004283195
2014-04-25,MSFT,39.91,0.00125439
2014-04-28,MSFT,40.87,0.024054122
2014-04-29,MSFT,40.51,-0.008808417
2014-04-30,MSFT,40.4,-0.002715379
2014-05-01,MSFT,40,-0.00990099
2014-05-02,MSFT,39.69,-0.00775
2014-05-05,MSFT,39.43,-0.006550768
2014-05-06,MSFT,39.06,-0.009383718
2014-05-07,MSFT,39.425,0.009344598
2014-05-08,MSFT,39.64,0.005453393
2014-05-09,MSFT,39.54,-0.002522704
2014-05-12,MSFT,39.97,0.010875063
2014-05-13,MSFT,40.42,0.011258444
2014-05-14,MSFT,40.24,-0.004453241
2014-05-15,MSFT,39.6,-0.015904573
2014-05-16,MSFT,39.83,0.005808081
2014-05-19,MSFT,39.75,-0.002008536
2014-05-20,MSFT,39.68,-0.001761006
2014-05-21,MSFT,40.35,0.016885081
2014-05-22,MSFT,40.1,-0.006195787
2014-05-23,MSFT,40.12,0.000498753
2014-05-27,MSFT,40.19,0.001744766
2014-05-28,MSFT,40.01,-0.004478726
2014-05-29,MSFT,40.34,0.008247938
2014-05-30,MSFT,40.94,0.014873575
2014-06-02,MSFT,40.79,-0.003663898
2014-06-03,MSFT,40.29,-0.012257906
2014-06-04,MSFT,40.32,0.000744602
2014-06-05,MSFT,41.21,0.022073413
2014-06-06,MSFT,41.48,0.006551808
2014-06-09,MSFT,41.27,-0.005062681
2014-06-10,MSFT,41.11,-0.003876908
2014-06-11,MSFT,40.86,-0.006081245
2014-06-12,MSFT,40.58,-0.006852668
2014-06-13,MSFT,41.23,0.016017743
2014-06-16,MSFT,41.5,0.00654863
2014-06-17,MSFT,41.68,0.004337349
2014-06-18,MSFT,41.65,-0.00071977
2014-06-19,MSFT,41.51,-0.003361345
2014-06-20,MSFT,41.68,0.004095399
2014-06-23,MSFT,41.99,0.00743762
2014-06-24,MSFT,41.745,-0.005834723
2014-06-25,MSFT,42.03,0.006827165
2014-06-26,MSFT,41.72,-0.007375684
2014-06-27,MSFT,42.25,0.012703739
2014-06-30,MSFT,41.7,-0.013017751
2014-07-01,MSFT,41.87,0.004076739
2014-07-02,MSFT,41.9,0.000716503
2014-07-03,MSFT,41.8,-0.002386635
2014-07-07,MSFT,41.99,0.004545455
2014-07-08,MSFT,41.78,-0.005001191
2014-07-09,MSFT,41.67,-0.002632839
2014-07-10,MSFT,41.685,0.000359971
2014-07-11,MSFT,42.09,0.009715725
2014-07-14,MSFT,42.14,0.001187931
2014-07-15,MSFT,42.45,0.007356431
2014-07-16,MSFT,44.08,0.038398115
2014-07-17,MSFT,44.53,0.010208711
2014-07-18,MSFT,44.69,0.003593083
2014-07-21,MSFT,44.835,0.003244574
2014-07-22,MSFT,44.83,-0.00011152
2014-07-23,MSFT,44.87,0.00089226
2014-07-24,MSFT,44.4,-0.010474705
2014-07-25,MSFT,44.5,0.002252252
2014-07-28,MSFT,43.97,-0.011910112
2014-07-29,MSFT,43.885,-0.001933136
2014-07-30,MSFT,43.5785,-0.006984163
2014-07-31,MSFT,43.16,-0.009603359
2014-08-01,MSFT,42.86,-0.00695088
2014-08-04,MSFT,43.37,0.011899207
2014-08-05,MSFT,43.08,-0.00668665
2014-08-06,MSFT,42.74,-0.007892293
2014-08-07,MSFT,43.23,0.01146467
2014-08-08,MSFT,43.2,-0.000693963
2014-08-11,MSFT,43.2,0
2014-08-12,MSFT,43.52,0.007407407
2014-08-13,MSFT,44.08,0.012867647
2014-08-14,MSFT,44.27,0.004310345
2014-08-15,MSFT,44.79,0.011746103
2014-08-18,MSFT,45.11,0.007144452
2014-08-19,MSFT,45.33,0.004876967
2014-08-20,MSFT,44.95,-0.008382969
2014-08-21,MSFT,45.22,0.006006674
2014-08-22,MSFT,45.15,-0.001547988
2014-08-25,MSFT,45.17,0.000442968
2014-08-26,MSFT,45.005,-0.003652867
2014-08-27,MSFT,44.87,-0.002999667
2014-08-28,MSFT,44.88,0.000222866
2014-08-29,MSFT,45.43,0.012254902
2014-09-02,MSFT,45.09,-0.007484041
2014-09-03,MSFT,44.96,-0.002883123
2014-09-04,MSFT,45.26,0.006672598
2014-09-05,MSFT,45.91,0.014361467
2014-09-08,MSFT,46.47,0.012197778
2014-09-09,MSFT,46.76,0.006240585
2014-09-10,MSFT,46.84,0.001710864
2014-09-11,MSFT,47,0.003415884
2014-09-12,MSFT,46.695,-0.006489362
2014-09-15,MSFT,46.24,-0.009744084
2014-09-16,MSFT,46.76,0.011245675
2014-09-17,MSFT,46.52,-0.005132592
2014-09-18,MSFT,46.68,0.003439381
2014-09-19,MSFT,47.52,0.017994859
2014-09-22,MSFT,47.06,-0.009680135
2014-09-23,MSFT,46.56,-0.010624734
2014-09-24,MSFT,47.08,0.011168385
2014-09-25,MSFT,46.04,-0.022090059
2014-09-26,MSFT,46.41,0.00803649
2014-09-29,MSFT,46.44,0.000646412
2014-09-30,MSFT,46.36,-0.001722653
2014-10-01,MSFT,45.9,-0.009922347
2014-10-02,MSFT,45.76,-0.003050109
2014-10-03,MSFT,46.09,0.007211538
2014-10-06,MSFT,46.09,0
2014-10-07,MSFT,45.53,-0.012150141
